Species	GeneID_5p	TranscriptID_5p	ProteinID_5p	Strand_5p	ExonID_5p	ExonRegionStart_5p	ExonRegionEnd_5p	ExonRank_5p	cDNA_CodingStart_5p	cDNA_CodingEnd_5p	GenomicCodingStart_5p	GenomicCodingEnd_5p	StartPhase_5p	EndPhase_5p	start	end	strand	motif	total_uq	total_mm	ave_uq	num_exp	name_exp	uq_per_exp	mm_per_exp	GeneID_3p	TranscriptID_3p	ProteinID_3p	Strand_3p	ExonID_3p	ExonRegionStart_3p	ExonRegionEnd_3p	ExonRank_3p	cDNA_CodingStart_3p	cDNA_CodingEnd_3p	GenomicCodingStart_3p	GenomicCodingEnd_3p	StartPhase_3p	EndPhase_3p	chr
homo_sapiens	ENSG00000174527	ENST00000310903	ENSP00000439182	1	ENSE00003475272	109347903	109347972	1	59	70	109347961	109347972	-1	0	109347973	109388682	1	1	3	0	1.0	3	SRR1721295,SRR1721299,SRR1721307	1,1,1	0,0,0	ENSG00000174527	ENST00000310903	ENSP00000439182	1	ENSE00003644315	109388683	109388844	2	71	232	109388683	109388844	0	0	12
homo_sapiens	ENSG00000174527	ENST00000310903	ENSP00000439182	1	ENSE00003644315	109388683	109388844	2	71	232	109388683	109388844	0	0	109388845	109393330	1	1	5	0	1.6666666666666667	3	SRR1721296,SRR1721307,SRR306858	2,1,2	0,0,0	ENSG00000174527	ENST00000310903	ENSP00000439182	1	ENSE00002314950	109393331	109393446	3	233	348	109393331	109393446	0	2	12
homo_sapiens	ENSG00000174527	ENST00000310903	ENSP00000439182	1	ENSE00003644315	109388683	109388844	2	71	232	109388683	109388844	0	0	109388845	109393330	1	1	5	0	1.6666666666666667	3	SRR1721296,SRR1721307,SRR306858	2,1,2	0,0,0	ENSG00000174527	ENST00000431443	ENSP00000444076	1	ENSE00002314950	109393331	109393446	2	127	242	109393331	109393446	0	2	12
homo_sapiens	ENSG00000174527	ENST00000431443	ENSP00000444076	1	ENSE00002217641	109388719	109388844	1	1	126	109388719	109388844	0	0	109388845	109393330	1	1	5	0	1.6666666666666667	3	SRR1721296,SRR1721307,SRR306858	2,1,2	0,0,0	ENSG00000174527	ENST00000310903	ENSP00000439182	1	ENSE00002314950	109393331	109393446	3	233	348	109393331	109393446	0	2	12
homo_sapiens	ENSG00000174527	ENST00000431443	ENSP00000444076	1	ENSE00002217641	109388719	109388844	1	1	126	109388719	109388844	0	0	109388845	109393330	1	1	5	0	1.6666666666666667	3	SRR1721296,SRR1721307,SRR306858	2,1,2	0,0,0	ENSG00000174527	ENST00000431443	ENSP00000444076	1	ENSE00002314950	109393331	109393446	2	127	242	109393331	109393446	0	2	12
homo_sapiens	ENSG00000174527	ENST00000310903	ENSP00000439182	1	ENSE00002314950	109393331	109393446	3	233	348	109393331	109393446	0	2	109393447	109396383	1	1	18	0	2.25	8	ERR030857,ERR030867,ERR030873,ERR030902,SRR1721285,SRR1721299,SRR306858,SRR649362	1,1,3,5,1,2,2,3	0,0,0,0,0,0,0,0	ENSG00000174527	ENST00000310903	ENSP00000439182	1	ENSE00002208895	109396384	109396582	4	349	547	109396384	109396582	2	0	12
homo_sapiens	ENSG00000174527	ENST00000310903	ENSP00000439182	1	ENSE00002314950	109393331	109393446	3	233	348	109393331	109393446	0	2	109393447	109396383	1	1	18	0	2.25	8	ERR030857,ERR030867,ERR030873,ERR030902,SRR1721285,SRR1721299,SRR306858,SRR649362	1,1,3,5,1,2,2,3	0,0,0,0,0,0,0,0	ENSG00000174527	ENST00000431443	ENSP00000444076	1	ENSE00002208895	109396384	109396582	3	243	441	109396384	109396582	2	0	12
homo_sapiens	ENSG00000174527	ENST00000431443	ENSP00000444076	1	ENSE00002314950	109393331	109393446	2	127	242	109393331	109393446	0	2	109393447	109396383	1	1	18	0	2.25	8	ERR030857,ERR030867,ERR030873,ERR030902,SRR1721285,SRR1721299,SRR306858,SRR649362	1,1,3,5,1,2,2,3	0,0,0,0,0,0,0,0	ENSG00000174527	ENST00000310903	ENSP00000439182	1	ENSE00002208895	109396384	109396582	4	349	547	109396384	109396582	2	0	12
homo_sapiens	ENSG00000174527	ENST00000431443	ENSP00000444076	1	ENSE00002314950	109393331	109393446	2	127	242	109393331	109393446	0	2	109393447	109396383	1	1	18	0	2.25	8	ERR030857,ERR030867,ERR030873,ERR030902,SRR1721285,SRR1721299,SRR306858,SRR649362	1,1,3,5,1,2,2,3	0,0,0,0,0,0,0,0	ENSG00000174527	ENST00000431443	ENSP00000444076	1	ENSE00002208895	109396384	109396582	3	243	441	109396384	109396582	2	0	12
homo_sapiens	ENSG00000174527	ENST00000310903	ENSP00000439182	1	ENSE00002208895	109396384	109396582	4	349	547	109396384	109396582	2	0	109396583	109397731	1	1	6	0	1.5	4	ERR030860,ERR030866,SRR1721280,SRR1721284	1,2,1,2	0,0,0,0	ENSG00000174527	ENST00000310903	ENSP00000439182	1	ENSE00002347308	109397732	109397812	5	548	628	109397732	109397812	0	0	12
homo_sapiens	ENSG00000174527	ENST00000310903	ENSP00000439182	1	ENSE00002208895	109396384	109396582	4	349	547	109396384	109396582	2	0	109396583	109397731	1	1	6	0	1.5	4	ERR030860,ERR030866,SRR1721280,SRR1721284	1,2,1,2	0,0,0,0	ENSG00000174527	ENST00000431443	ENSP00000444076	1	ENSE00002347308	109397732	109397812	4	442	522	109397732	109397812	0	0	12
homo_sapiens	ENSG00000174527	ENST00000431443	ENSP00000444076	1	ENSE00002208895	109396384	109396582	3	243	441	109396384	109396582	2	0	109396583	109397731	1	1	6	0	1.5	4	ERR030860,ERR030866,SRR1721280,SRR1721284	1,2,1,2	0,0,0,0	ENSG00000174527	ENST00000310903	ENSP00000439182	1	ENSE00002347308	109397732	109397812	5	548	628	109397732	109397812	0	0	12
homo_sapiens	ENSG00000174527	ENST00000431443	ENSP00000444076	1	ENSE00002208895	109396384	109396582	3	243	441	109396384	109396582	2	0	109396583	109397731	1	1	6	0	1.5	4	ERR030860,ERR030866,SRR1721280,SRR1721284	1,2,1,2	0,0,0,0	ENSG00000174527	ENST00000431443	ENSP00000444076	1	ENSE00002347308	109397732	109397812	4	442	522	109397732	109397812	0	0	12
homo_sapiens	ENSG00000174527	ENST00000310903	ENSP00000439182	1	ENSE00002208895	109396384	109396582	4	349	547	109396384	109396582	2	0	109396583	109403981	1	1	3	0	1.5	2	ERR030873,SRR306858	2,1	0,0	ENSG00000174527	ENST00000310903	ENSP00000439182	1	ENSE00003629210	109403982	109404080	7	809	907	109403982	109404080	0	0	12
homo_sapiens	ENSG00000174527	ENST00000310903	ENSP00000439182	1	ENSE00002208895	109396384	109396582	4	349	547	109396384	109396582	2	0	109396583	109403981	1	1	3	0	1.5	2	ERR030873,SRR306858	2,1	0,0	ENSG00000174527	ENST00000542883		1	ENSE00003506790	109403982	109404080	2					-1	-1	12
homo_sapiens	ENSG00000174527	ENST00000310903	ENSP00000439182	1	ENSE00002208895	109396384	109396582	4	349	547	109396384	109396582	2	0	109396583	109403981	1	1	3	0	1.5	2	ERR030873,SRR306858	2,1	0,0	ENSG00000174527	ENST00000431443	ENSP00000444076	1	ENSE00003629210	109403982	109404080	6	703	801	109403982	109404080	0	0	12
homo_sapiens	ENSG00000174527	ENST00000431443	ENSP00000444076	1	ENSE00002208895	109396384	109396582	3	243	441	109396384	109396582	2	0	109396583	109403981	1	1	3	0	1.5	2	ERR030873,SRR306858	2,1	0,0	ENSG00000174527	ENST00000310903	ENSP00000439182	1	ENSE00003629210	109403982	109404080	7	809	907	109403982	109404080	0	0	12
homo_sapiens	ENSG00000174527	ENST00000431443	ENSP00000444076	1	ENSE00002208895	109396384	109396582	3	243	441	109396384	109396582	2	0	109396583	109403981	1	1	3	0	1.5	2	ERR030873,SRR306858	2,1	0,0	ENSG00000174527	ENST00000542883		1	ENSE00003506790	109403982	109404080	2					-1	-1	12
homo_sapiens	ENSG00000174527	ENST00000431443	ENSP00000444076	1	ENSE00002208895	109396384	109396582	3	243	441	109396384	109396582	2	0	109396583	109403981	1	1	3	0	1.5	2	ERR030873,SRR306858	2,1	0,0	ENSG00000174527	ENST00000431443	ENSP00000444076	1	ENSE00003629210	109403982	109404080	6	703	801	109403982	109404080	0	0	12
homo_sapiens	ENSG00000174527	ENST00000310903	ENSP00000439182	1	ENSE00002347308	109397732	109397812	5	548	628	109397732	109397812	0	0	109397813	109401092	1	1	5	0	1.0	5	ERR030860,ERR030866,SRR1721284,SRR306840,SRR306857	1,1,1,1,1	0,0,0,0,0	ENSG00000174527	ENST00000310903	ENSP00000439182	1	ENSE00002302635	109401093	109401272	6	629	808	109401093	109401272	0	0	12
homo_sapiens	ENSG00000174527	ENST00000310903	ENSP00000439182	1	ENSE00002347308	109397732	109397812	5	548	628	109397732	109397812	0	0	109397813	109401092	1	1	5	0	1.0	5	ERR030860,ERR030866,SRR1721284,SRR306840,SRR306857	1,1,1,1,1	0,0,0,0,0	ENSG00000174527	ENST00000431443	ENSP00000444076	1	ENSE00002302635	109401093	109401272	5	523	702	109401093	109401272	0	0	12
homo_sapiens	ENSG00000174527	ENST00000431443	ENSP00000444076	1	ENSE00002347308	109397732	109397812	4	442	522	109397732	109397812	0	0	109397813	109401092	1	1	5	0	1.0	5	ERR030860,ERR030866,SRR1721284,SRR306840,SRR306857	1,1,1,1,1	0,0,0,0,0	ENSG00000174527	ENST00000310903	ENSP00000439182	1	ENSE00002302635	109401093	109401272	6	629	808	109401093	109401272	0	0	12
homo_sapiens	ENSG00000174527	ENST00000431443	ENSP00000444076	1	ENSE00002347308	109397732	109397812	4	442	522	109397732	109397812	0	0	109397813	109401092	1	1	5	0	1.0	5	ERR030860,ERR030866,SRR1721284,SRR306840,SRR306857	1,1,1,1,1	0,0,0,0,0	ENSG00000174527	ENST00000431443	ENSP00000444076	1	ENSE00002302635	109401093	109401272	5	523	702	109401093	109401272	0	0	12
homo_sapiens	ENSG00000174527	ENST00000310903	ENSP00000439182	1	ENSE00002302635	109401093	109401272	6	629	808	109401093	109401272	0	0	109401273	109403981	1	1	9	0	1.8	5	ERR030873,ERR030893,SRR1721294,SRR1721295,SRR306858	1,5,1,1,1	0,0,0,0,0	ENSG00000174527	ENST00000310903	ENSP00000439182	1	ENSE00003629210	109403982	109404080	7	809	907	109403982	109404080	0	0	12
homo_sapiens	ENSG00000174527	ENST00000310903	ENSP00000439182	1	ENSE00002302635	109401093	109401272	6	629	808	109401093	109401272	0	0	109401273	109403981	1	1	9	0	1.8	5	ERR030873,ERR030893,SRR1721294,SRR1721295,SRR306858	1,5,1,1,1	0,0,0,0,0	ENSG00000174527	ENST00000542883		1	ENSE00003506790	109403982	109404080	2					-1	-1	12
homo_sapiens	ENSG00000174527	ENST00000310903	ENSP00000439182	1	ENSE00002302635	109401093	109401272	6	629	808	109401093	109401272	0	0	109401273	109403981	1	1	9	0	1.8	5	ERR030873,ERR030893,SRR1721294,SRR1721295,SRR306858	1,5,1,1,1	0,0,0,0,0	ENSG00000174527	ENST00000431443	ENSP00000444076	1	ENSE00003629210	109403982	109404080	6	703	801	109403982	109404080	0	0	12
homo_sapiens	ENSG00000174527	ENST00000431443	ENSP00000444076	1	ENSE00002302635	109401093	109401272	5	523	702	109401093	109401272	0	0	109401273	109403981	1	1	9	0	1.8	5	ERR030873,ERR030893,SRR1721294,SRR1721295,SRR306858	1,5,1,1,1	0,0,0,0,0	ENSG00000174527	ENST00000310903	ENSP00000439182	1	ENSE00003629210	109403982	109404080	7	809	907	109403982	109404080	0	0	12
homo_sapiens	ENSG00000174527	ENST00000431443	ENSP00000444076	1	ENSE00002302635	109401093	109401272	5	523	702	109401093	109401272	0	0	109401273	109403981	1	1	9	0	1.8	5	ERR030873,ERR030893,SRR1721294,SRR1721295,SRR306858	1,5,1,1,1	0,0,0,0,0	ENSG00000174527	ENST00000542883		1	ENSE00003506790	109403982	109404080	2					-1	-1	12
homo_sapiens	ENSG00000174527	ENST00000431443	ENSP00000444076	1	ENSE00002302635	109401093	109401272	5	523	702	109401093	109401272	0	0	109401273	109403981	1	1	9	0	1.8	5	ERR030873,ERR030893,SRR1721294,SRR1721295,SRR306858	1,5,1,1,1	0,0,0,0,0	ENSG00000174527	ENST00000431443	ENSP00000444076	1	ENSE00003629210	109403982	109404080	6	703	801	109403982	109404080	0	0	12
homo_sapiens	ENSG00000174527	ENST00000310903	ENSP00000439182	1	ENSE00003629210	109403982	109404080	7	809	907	109403982	109404080	0	0	109404081	109405921	1	1	13	0	1.4444444444444444	9	SRR1721280,SRR1721294,SRR1721296,SRR1721298,SRR1721299,SRR1721301,SRR1721308,SRR306858,SRR649362	1,1,1,1,2,1,1,1,4	0,0,0,0,0,0,0,0,0	ENSG00000174527	ENST00000310903	ENSP00000439182	1	ENSE00003512944	109405922	109406035	8	908	1021	109405922	109406035	0	0	12
homo_sapiens	ENSG00000174527	ENST00000310903	ENSP00000439182	1	ENSE00003629210	109403982	109404080	7	809	907	109403982	109404080	0	0	109404081	109405921	1	1	13	0	1.4444444444444444	9	SRR1721280,SRR1721294,SRR1721296,SRR1721298,SRR1721299,SRR1721301,SRR1721308,SRR306858,SRR649362	1,1,1,1,2,1,1,1,4	0,0,0,0,0,0,0,0,0	ENSG00000174527	ENST00000542883		1	ENSE00003491922	109405922	109406035	3					-1	-1	12
homo_sapiens	ENSG00000174527	ENST00000310903	ENSP00000439182	1	ENSE00003629210	109403982	109404080	7	809	907	109403982	109404080	0	0	109404081	109405921	1	1	13	0	1.4444444444444444	9	SRR1721280,SRR1721294,SRR1721296,SRR1721298,SRR1721299,SRR1721301,SRR1721308,SRR306858,SRR649362	1,1,1,1,2,1,1,1,4	0,0,0,0,0,0,0,0,0	ENSG00000174527	ENST00000431443	ENSP00000444076	1	ENSE00003512944	109405922	109406035	7	802	915	109405922	109406035	0	0	12
homo_sapiens	ENSG00000174527	ENST00000542883		1	ENSE00003506790	109403982	109404080	2					-1	-1	109404081	109405921	1	1	13	0	1.4444444444444444	9	SRR1721280,SRR1721294,SRR1721296,SRR1721298,SRR1721299,SRR1721301,SRR1721308,SRR306858,SRR649362	1,1,1,1,2,1,1,1,4	0,0,0,0,0,0,0,0,0	ENSG00000174527	ENST00000310903	ENSP00000439182	1	ENSE00003512944	109405922	109406035	8	908	1021	109405922	109406035	0	0	12
