Species	GeneID	TranscriptIDCluster_5p	ExonIDCluster_5p	SubexonIDCluster_5p	S_exonID_5p	S_exon_CodingStart_5p	S_exon_CodingEnd_5p	chr	start	end	strand	motif	total_uq	total_mm	ave_uq	num_exp	name_exp	uq_per_exp	mm_per_exp	TranscriptIDCluster_3p	ExonIDCluster_3p	SubexonIDCluster_3p	S_exonID_3p	S_exon_CodingStart_3p	S_exon_CodingEnd_3p	n_total_uq	n_total_mm
bos_taurus	ENSBTAG00000010799	ENSBTAT00000014304	ENSBTAE00000116609	ENSBTAE00000116609_SE_9	0_1	57164955.0	57164953.0	5.0																		0.0	0.0
bos_taurus	ENSBTAG00000010799							5.0												ENSBTAT00000014306	ENSBTAE00000454995	ENSBTAE00000454995_SE_0	2_4	57162057.0	57162029.0	0.0	0.0
bos_taurus	ENSBTAG00000010799							5.0												ENSBTAT00000074690	ENSBTAE00000514024	ENSBTAE00000116627_SE_1/ENSBTAE00000514024_SE_1	2_3	57162805.0	57162777.0	0.0	0.0
homo_sapiens	ENSG00000092841	ENST00000293422	ENSE00001302119/ENSE00002342522/ENSE00002350109/ENSE00002371093/ENSE00002376363/ENSE00002402518/ENSE00003472971	ENSE00001302119_SE_0/ENSE00002267962_SE_0	1_0	56158402.0	56158404.0	12.0	56158405.0	56158653.0	1.0	1.0	1.0	0.0	1.0	1.0	SRR1721305	1	0							4.9550377397971933e-08	0.0
homo_sapiens	ENSG00000092841	ENST00000348108	ENSE00001302119/ENSE00002342522/ENSE00002350109/ENSE00002371093/ENSE00002376363/ENSE00002402518/ENSE00003472971	ENSE00001302119_SE_0/ENSE00002267962_SE_0	1_0	56158402.0	56158404.0	12.0	56158405.0	56158653.0	1.0	1.0	1.0	0.0	1.0	1.0	SRR1721305	1	0							4.9550377397971933e-08	0.0
homo_sapiens	ENSG00000092841	ENST00000547408	ENSE00001302119/ENSE00002342522/ENSE00002350109/ENSE00002371093/ENSE00002376363/ENSE00002402518/ENSE00003472971	ENSE00001302119_SE_0/ENSE00002267962_SE_0	1_0	56158402.0	56158404.0	12.0	56158405.0	56158653.0	1.0	1.0	1.0	0.0	1.0	1.0	SRR1721305	1	0							4.9550377397971933e-08	0.0
homo_sapiens	ENSG00000092841	ENST00000547649	ENSE00001302119/ENSE00002342522/ENSE00002350109/ENSE00002371093/ENSE00002376363/ENSE00002402518/ENSE00003472971	ENSE00001302119_SE_0/ENSE00002267962_SE_0	1_0	56158402.0	56158404.0	12.0	56158405.0	56158653.0	1.0	1.0	1.0	0.0	1.0	1.0	SRR1721305	1	0							4.9550377397971933e-08	0.0
homo_sapiens	ENSG00000092841	ENST00000548293/ENST00000550697	ENSE00001302119/ENSE00002342522/ENSE00002350109/ENSE00002371093/ENSE00002376363/ENSE00002402518/ENSE00003472971	ENSE00001302119_SE_0/ENSE00002267962_SE_0	1_0	56158402.0	56158404.0	12.0	56158405.0	56158653.0	1.0	1.0	1.0	0.0	1.0	1.0	SRR1721305	1	0							4.9550377397971933e-08	0.0
homo_sapiens	ENSG00000092841	ENST00000548400	ENSE00001302119/ENSE00002342522/ENSE00002350109/ENSE00002371093/ENSE00002376363/ENSE00002402518/ENSE00003472971	ENSE00001302119_SE_0/ENSE00002267962_SE_0	1_0	56158402.0	56158404.0	12.0	56158405.0	56158653.0	1.0	1.0	1.0	0.0	1.0	1.0	SRR1721305	1	0							4.9550377397971933e-08	0.0
homo_sapiens	ENSG00000092841	ENST00000548580	ENSE00001302119/ENSE00002342522/ENSE00002350109/ENSE00002371093/ENSE00002376363/ENSE00002402518/ENSE00003472971	ENSE00001302119_SE_0/ENSE00002267962_SE_0	1_0	56158402.0	56158404.0	12.0	56158405.0	56158653.0	1.0	1.0	1.0	0.0	1.0	1.0	SRR1721305	1	0							4.9550377397971933e-08	0.0
