Species	GeneID	TranscriptIDCluster_5p	ExonIDCluster_5p	SubexonIDCluster_5p	S_exonID_5p	S_exon_CodingStart_5p	S_exon_CodingEnd_5p	chr	start	end	strand	motif	total_uq	total_mm	ave_uq	num_exp	name_exp	uq_per_exp	mm_per_exp	TranscriptIDCluster_3p	ExonIDCluster_3p	SubexonIDCluster_3p	S_exonID_3p	S_exon_CodingStart_3p	S_exon_CodingEnd_3p	n_total_uq	n_total_mm
bos_taurus	ENSBTAG00000004553	ENSBTAT00000068098	ENSBTAE00000123205	ENSBTAE00000123205_SE_10	6_0	6923995.0	6923882.0	7																		0.0	0.0
bos_taurus	ENSBTAG00000004553	ENSBTAT00000068098	ENSBTAE00000525867	ENSBTAE00000525867_SE_1	7_0	6903719.0	6903637.0	7																		0.0	0.0
bos_taurus	ENSBTAG00000004553							7												ENSBTAT00000005982	ENSBTAE00000047614	ENSBTAE00000047614_SE_0	7_1	6900340.0	6900258.0	0.0	0.0
bos_taurus	ENSBTAG00000004553							7												ENSBTAT00000068098	ENSBTAE00000525867	ENSBTAE00000525867_SE_1	7_0	6903719.0	6903637.0	0.0	0.0
gorilla_gorilla	ENSGGOG00000014510	ENSGGOT00000007469	ENSGGOE00000224596	ENSGGOE00000224596_SE_2/ENSGGOE00000310277_SE_2	2_0	15897793.0	15897924.0	19	15897925.0	15902153.0	1.0	1.0	1.0	0.0	1.0	1.0	SRR306801	1	0							8.565371385509636e-08	0.0
gorilla_gorilla	ENSGGOG00000014510	ENSGGOT00000043771	ENSGGOE00000310277	ENSGGOE00000224596_SE_2/ENSGGOE00000310277_SE_2	2_0	15897793.0	15897924.0	19	15897925.0	15902153.0	1.0	1.0	1.0	0.0	1.0	1.0	SRR306801	1	0							8.565371385509636e-08	0.0
gorilla_gorilla	ENSGGOG00000014510	ENSGGOT00000007469	ENSGGOE00000224596	ENSGGOE00000224596_SE_2/ENSGGOE00000310277_SE_2	2_0	15897793.0	15897924.0	19	15897925.0	15902262.0	1.0	1.0	1.0	0.0	1.0	1.0	SRR306800	1	0							4.4099280357073634e-08	0.0
gorilla_gorilla	ENSGGOG00000014510	ENSGGOT00000043771	ENSGGOE00000310277	ENSGGOE00000224596_SE_2/ENSGGOE00000310277_SE_2	2_0	15897793.0	15897924.0	19	15897925.0	15902262.0	1.0	1.0	1.0	0.0	1.0	1.0	SRR306800	1	0							4.4099280357073634e-08	0.0
gorilla_gorilla	ENSGGOG00000014510	ENSGGOT00000007469	ENSGGOE00000224596	ENSGGOE00000224596_SE_2/ENSGGOE00000310277_SE_2	2_0	15897793.0	15897924.0	19	15897925.0	15903152.0	1.0	1.0	365.0	448.0	26.07142857142857	14.0	SRR306800,SRR306801,SRR306802,SRR306803,SRR306804,SRR306805,SRR306806,SRR306807,SRR306808,SRR306809,SRR306810,SRR649365,SRR649366,SRR649367	17,84,8,4,11,14,11,8,7,21,16,32,65,67	22,2,17,7,14,11,25,16,5,45,48,40,104,92	ENSGGOT00000007469	ENSGGOE00000227577	ENSGGOE00000227577_SE_3	1_1	15903153.0	15903286.0	1.6860733634615397e-05	1.6911795886791765e-05
gorilla_gorilla	ENSGGOG00000014510	ENSGGOT00000007469	ENSGGOE00000224596	ENSGGOE00000224596_SE_2/ENSGGOE00000310277_SE_2	2_0	15897793.0	15897924.0	19	15897925.0	15903152.0	1.0	1.0	365.0	448.0	26.07142857142857	14.0	SRR306800,SRR306801,SRR306802,SRR306803,SRR306804,SRR306805,SRR306806,SRR306807,SRR306808,SRR306809,SRR306810,SRR649365,SRR649366,SRR649367	17,84,8,4,11,14,11,8,7,21,16,32,65,67	22,2,17,7,14,11,25,16,5,45,48,40,104,92	ENSGGOT00000014563	ENSGGOE00000227577	ENSGGOE00000227577_SE_3	1_1	15903153.0	15903286.0	1.6860733634615397e-05	1.6911795886791765e-05
gorilla_gorilla	ENSGGOG00000014510	ENSGGOT00000007469	ENSGGOE00000224596	ENSGGOE00000224596_SE_2/ENSGGOE00000310277_SE_2	2_0	15897793.0	15897924.0	19	15897925.0	15903152.0	1.0	1.0	365.0	448.0	26.07142857142857	14.0	SRR306800,SRR306801,SRR306802,SRR306803,SRR306804,SRR306805,SRR306806,SRR306807,SRR306808,SRR306809,SRR306810,SRR649365,SRR649366,SRR649367	17,84,8,4,11,14,11,8,7,21,16,32,65,67	22,2,17,7,14,11,25,16,5,45,48,40,104,92	ENSGGOT00000043771	ENSGGOE00000227577	ENSGGOE00000227577_SE_3	1_1	15903153.0	15903286.0	1.6860733634615397e-05	1.6911795886791765e-05
gorilla_gorilla	ENSGGOG00000014510	ENSGGOT00000007469	ENSGGOE00000224596	ENSGGOE00000224596_SE_2/ENSGGOE00000310277_SE_2	2_0	15897793.0	15897924.0	19	15897925.0	15903152.0	1.0	1.0	365.0	448.0	26.07142857142857	14.0	SRR306800,SRR306801,SRR306802,SRR306803,SRR306804,SRR306805,SRR306806,SRR306807,SRR306808,SRR306809,SRR306810,SRR649365,SRR649366,SRR649367	17,84,8,4,11,14,11,8,7,21,16,32,65,67	22,2,17,7,14,11,25,16,5,45,48,40,104,92	ENSGGOT00000048330	ENSGGOE00000227577	ENSGGOE00000227577_SE_3	1_1	15903153.0	15903286.0	1.6860733634615397e-05	1.6911795886791765e-05
gorilla_gorilla	ENSGGOG00000014510	ENSGGOT00000043771	ENSGGOE00000310277	ENSGGOE00000224596_SE_2/ENSGGOE00000310277_SE_2	2_0	15897793.0	15897924.0	19	15897925.0	15903152.0	1.0	1.0	365.0	448.0	26.07142857142857	14.0	SRR306800,SRR306801,SRR306802,SRR306803,SRR306804,SRR306805,SRR306806,SRR306807,SRR306808,SRR306809,SRR306810,SRR649365,SRR649366,SRR649367	17,84,8,4,11,14,11,8,7,21,16,32,65,67	22,2,17,7,14,11,25,16,5,45,48,40,104,92	ENSGGOT00000007469	ENSGGOE00000227577	ENSGGOE00000227577_SE_3	1_1	15903153.0	15903286.0	1.6860733634615397e-05	1.6911795886791765e-05
gorilla_gorilla	ENSGGOG00000014510	ENSGGOT00000043771	ENSGGOE00000310277	ENSGGOE00000224596_SE_2/ENSGGOE00000310277_SE_2	2_0	15897793.0	15897924.0	19	15897925.0	15903152.0	1.0	1.0	365.0	448.0	26.07142857142857	14.0	SRR306800,SRR306801,SRR306802,SRR306803,SRR306804,SRR306805,SRR306806,SRR306807,SRR306808,SRR306809,SRR306810,SRR649365,SRR649366,SRR649367	17,84,8,4,11,14,11,8,7,21,16,32,65,67	22,2,17,7,14,11,25,16,5,45,48,40,104,92	ENSGGOT00000014563	ENSGGOE00000227577	ENSGGOE00000227577_SE_3	1_1	15903153.0	15903286.0	1.6860733634615397e-05	1.6911795886791765e-05
gorilla_gorilla	ENSGGOG00000014510	ENSGGOT00000043771	ENSGGOE00000310277	ENSGGOE00000224596_SE_2/ENSGGOE00000310277_SE_2	2_0	15897793.0	15897924.0	19	15897925.0	15903152.0	1.0	1.0	365.0	448.0	26.07142857142857	14.0	SRR306800,SRR306801,SRR306802,SRR306803,SRR306804,SRR306805,SRR306806,SRR306807,SRR306808,SRR306809,SRR306810,SRR649365,SRR649366,SRR649367	17,84,8,4,11,14,11,8,7,21,16,32,65,67	22,2,17,7,14,11,25,16,5,45,48,40,104,92	ENSGGOT00000043771	ENSGGOE00000227577	ENSGGOE00000227577_SE_3	1_1	15903153.0	15903286.0	1.6860733634615397e-05	1.6911795886791765e-05
gorilla_gorilla	ENSGGOG00000014510	ENSGGOT00000043771	ENSGGOE00000310277	ENSGGOE00000224596_SE_2/ENSGGOE00000310277_SE_2	2_0	15897793.0	15897924.0	19	15897925.0	15903152.0	1.0	1.0	365.0	448.0	26.07142857142857	14.0	SRR306800,SRR306801,SRR306802,SRR306803,SRR306804,SRR306805,SRR306806,SRR306807,SRR306808,SRR306809,SRR306810,SRR649365,SRR649366,SRR649367	17,84,8,4,11,14,11,8,7,21,16,32,65,67	22,2,17,7,14,11,25,16,5,45,48,40,104,92	ENSGGOT00000048330	ENSGGOE00000227577	ENSGGOE00000227577_SE_3	1_1	15903153.0	15903286.0	1.6860733634615397e-05	1.6911795886791765e-05
gorilla_gorilla	ENSGGOG00000014510	ENSGGOT00000007469	ENSGGOE00000227577	ENSGGOE00000227577_SE_3	1_1	15903153.0	15903286.0	19	15903287.0	15907643.0	1.0	1.0	2100.0	88.0	150.0	14.0	SRR306800,SRR306801,SRR306802,SRR306803,SRR306804,SRR306805,SRR306806,SRR306807,SRR306808,SRR306809,SRR306810,SRR649365,SRR649366,SRR649367	144,76,202,61,44,54,49,56,21,96,255,87,484,471	2,0,6,1,0,3,0,2,1,0,14,2,30,27	ENSGGOT00000007469	ENSGGOE00000265738	ENSGGOE00000265738_SE_4	4_0	15907644.0	15907761.0	8.401180491718581e-05	2.905566375679866e-06
gorilla_gorilla	ENSGGOG00000014510	ENSGGOT00000007469	ENSGGOE00000227577	ENSGGOE00000227577_SE_3	1_1	15903153.0	15903286.0	19	15903287.0	15907643.0	1.0	1.0	2100.0	88.0	150.0	14.0	SRR306800,SRR306801,SRR306802,SRR306803,SRR306804,SRR306805,SRR306806,SRR306807,SRR306808,SRR306809,SRR306810,SRR649365,SRR649366,SRR649367	144,76,202,61,44,54,49,56,21,96,255,87,484,471	2,0,6,1,0,3,0,2,1,0,14,2,30,27	ENSGGOT00000014563	ENSGGOE00000265738	ENSGGOE00000265738_SE_4	4_0	15907644.0	15907761.0	8.401180491718581e-05	2.905566375679866e-06
