Species	GeneID	TranscriptIDCluster_5p	ExonIDCluster_5p	SubexonIDCluster_5p	S_exonID_5p	S_exon_CodingStart_5p	S_exon_CodingEnd_5p	chr	start	end	strand	motif	total_uq	total_mm	ave_uq	num_exp	name_exp	uq_per_exp	mm_per_exp	TranscriptIDCluster_3p	ExonIDCluster_3p	SubexonIDCluster_3p	S_exonID_3p	S_exon_CodingStart_3p	S_exon_CodingEnd_3p	n_total_uq	n_total_mm
bos_taurus	ENSBTAG00000016457	ENSBTAT00000016666	ENSBTAE00000401932/ENSBTAE00000488869	ENSBTAE00000401932_SE_21	1_0	86120944.0	86120894.0	1																		0.0	0.0
bos_taurus	ENSBTAG00000016457	ENSBTAT00000075091	ENSBTAE00000401932/ENSBTAE00000488869	ENSBTAE00000401932_SE_21	1_0	86120944.0	86120894.0	1																		0.0	0.0
bos_taurus	ENSBTAG00000016457	ENSBTAT00000077507	ENSBTAE00000401932/ENSBTAE00000488869	ENSBTAE00000401932_SE_21	1_0	86120944.0	86120894.0	1																		0.0	0.0
bos_taurus	ENSBTAG00000016457	ENSBTAT00000021880	ENSBTAE00000526761	ENSBTAE00000467330_SE_19/ENSBTAE00000526761_SE_19	16_2	86098598.0	86098564.0	1																		0.0	0.0
bos_taurus	ENSBTAG00000016457							1												ENSBTAT00000016666	ENSBTAE00000447957	ENSBTAE00000447957_SE_1	1_2	86048212.0	86048196.0	0.0	0.0
danio_rerio	ENSDARG00000022968	ENSDART00000104478	ENSDARE00001049032	ENSDARE00001049032_SE_15	1_0	37565358.0	37565308.0	22																		0.0	0.0
danio_rerio	ENSDARG00000022968	ENSDART00000104478	ENSDARE00000487128	ENSDARE00000487128_SE_13	11_0	37561681.0	37561588.0	22																		0.0	0.0
danio_rerio	ENSDARG00000022968	ENSDART00000104478	ENSDARE00000487124	ENSDARE00000487124_SE_12	12_0	37560258.0	37560202.0	22																		0.0	0.0
danio_rerio	ENSDARG00000022968	ENSDART00000104478	ENSDARE00000487122	ENSDARE00000487122_SE_11	6_0	37559644.0	37559496.0	22																		0.0	0.0
danio_rerio	ENSDARG00000022968	ENSDART00000104478	ENSDARE00000487120	ENSDARE00000487120_SE_10	10_0	37558433.0	37558340.0	22																		0.0	0.0
danio_rerio	ENSDARG00000022968	ENSDART00000104478	ENSDARE00000487116	ENSDARE00000487116_SE_9	8_0	37558257.0	37558141.0	22																		0.0	0.0
danio_rerio	ENSDARG00000022968	ENSDART00000104478	ENSDARE00000487114	ENSDARE00000487114_SE_8	4_0	37557602.0	37557432.0	22																		0.0	0.0
danio_rerio	ENSDARG00000022968	ENSDART00000104478	ENSDARE00000487110	ENSDARE00000487110_SE_7	14_0	37557352.0	37557274.0	22																		0.0	0.0
danio_rerio	ENSDARG00000022968	ENSDART00000104478	ENSDARE00000487108	ENSDARE00000487108_SE_6	9_0	37555226.0	37555117.0	22																		0.0	0.0
danio_rerio	ENSDARG00000022968	ENSDART00000104478	ENSDARE00000487106	ENSDARE00000487106_SE_5	13_0	37553044.0	37552958.0	22																		0.0	0.0
danio_rerio	ENSDARG00000022968	ENSDART00000104478	ENSDARE00000754291	ENSDARE00000754291_SE_1	12_3	37545859.0	37545774.0	22																		0.0	0.0
danio_rerio	ENSDARG00000022968							22												ENSDART00000104478	ENSDARE00000487131	ENSDARE00000487131_SE_14	16_2	37561796.0	37561762.0	0.0	0.0
danio_rerio	ENSDARG00000022968							22												ENSDART00000104478	ENSDARE00000487128	ENSDARE00000487128_SE_13	11_0	37561681.0	37561588.0	0.0	0.0
danio_rerio	ENSDARG00000022968							22												ENSDART00000104478	ENSDARE00000487124	ENSDARE00000487124_SE_12	12_2	37560198.0	37560187.0	0.0	0.0
danio_rerio	ENSDARG00000022968							22												ENSDART00000104478	ENSDARE00000487122	ENSDARE00000487122_SE_11	6_0	37559644.0	37559496.0	0.0	0.0
danio_rerio	ENSDARG00000022968							22												ENSDART00000104478	ENSDARE00000487120	ENSDARE00000487120_SE_10	10_0	37558433.0	37558340.0	0.0	0.0
danio_rerio	ENSDARG00000022968							22												ENSDART00000104478	ENSDARE00000487116	ENSDARE00000487116_SE_9	8_0	37558257.0	37558141.0	0.0	0.0
danio_rerio	ENSDARG00000022968							22												ENSDART00000104478	ENSDARE00000487114	ENSDARE00000487114_SE_8	4_0	37557602.0	37557432.0	0.0	0.0
danio_rerio	ENSDARG00000022968							22												ENSDART00000104478	ENSDARE00000487110	ENSDARE00000487110_SE_7	14_0	37557352.0	37557274.0	0.0	0.0
danio_rerio	ENSDARG00000022968							22												ENSDART00000104478	ENSDARE00000487108	ENSDARE00000487108_SE_6	9_0	37555226.0	37555117.0	0.0	0.0
danio_rerio	ENSDARG00000022968							22												ENSDART00000104478	ENSDARE00000487106	ENSDARE00000487106_SE_5	13_0	37553044.0	37552958.0	0.0	0.0
danio_rerio	ENSDARG00000022968							22												ENSDART00000104478	ENSDARE00000487102	ENSDARE00000487102_SE_4	3_5	37552725.0	37552671.0	0.0	0.0
danio_rerio	ENSDARG00000022968							22												ENSDART00000104478	ENSDARE00000754291	ENSDARE00000754291_SE_1	12_3	37545859.0	37545774.0	0.0	0.0
danio_rerio	ENSDARG00000022968							22												ENSDART00000104478	ENSDARE00001052839	ENSDARE00001052839_SE_0	5_2	37543649.0	37543557.0	0.0	0.0
gorilla_gorilla	ENSGGOG00000009957	ENSGGOT00000010001	ENSGGOE00000101833	ENSGGOE00000101833_SE_1/ENSGGOE00000308687_SE_1/ENSGGOE00000365566_SE_1	1_0	183973353.0	183973403.0	3	183973404.0	183975308.0	1.0	1.0	14.0	0.0	2.0	7.0	SRR306800,SRR306805,SRR306806,SRR306810,SRR649365,SRR649366,SRR649367	1,1,1,1,2,5,3	0,0,0,0,0,0,0							4.446392153482742e-07	0.0
gorilla_gorilla	ENSGGOG00000009957	ENSGGOT00000053952	ENSGGOE00000101833	ENSGGOE00000101833_SE_1/ENSGGOE00000308687_SE_1/ENSGGOE00000365566_SE_1	1_0	183973353.0	183973403.0	3	183973404.0	183975308.0	1.0	1.0	14.0	0.0	2.0	7.0	SRR306800,SRR306805,SRR306806,SRR306810,SRR649365,SRR649366,SRR649367	1,1,1,1,2,5,3	0,0,0,0,0,0,0							4.446392153482742e-07	0.0
gorilla_gorilla	ENSGGOG00000009957	ENSGGOT00000068444	ENSGGOE00000101833	ENSGGOE00000101833_SE_1/ENSGGOE00000308687_SE_1/ENSGGOE00000365566_SE_1	1_0	183973353.0	183973403.0	3	183973404.0	183975308.0	1.0	1.0	14.0	0.0	2.0	7.0	SRR306800,SRR306805,SRR306806,SRR306810,SRR649365,SRR649366,SRR649367	1,1,1,1,2,5,3	0,0,0,0,0,0,0							4.446392153482742e-07	0.0
gorilla_gorilla	ENSGGOG00000009957	ENSGGOT00000049450	ENSGGOE00000365566	ENSGGOE00000101833_SE_1/ENSGGOE00000308687_SE_1/ENSGGOE00000365566_SE_1	1_0	183973353.0	183973403.0	3	183973404.0	183975308.0	1.0	1.0	14.0	0.0	2.0	7.0	SRR306800,SRR306805,SRR306806,SRR306810,SRR649365,SRR649366,SRR649367	1,1,1,1,2,5,3	0,0,0,0,0,0,0							4.446392153482742e-07	0.0
gorilla_gorilla	ENSGGOG00000009957	ENSGGOT00000055761	ENSGGOE00000365566	ENSGGOE00000101833_SE_1/ENSGGOE00000308687_SE_1/ENSGGOE00000365566_SE_1	1_0	183973353.0	183973403.0	3	183973404.0	183975308.0	1.0	1.0	14.0	0.0	2.0	7.0	SRR306800,SRR306805,SRR306806,SRR306810,SRR649365,SRR649366,SRR649367	1,1,1,1,2,5,3	0,0,0,0,0,0,0							4.446392153482742e-07	0.0
gorilla_gorilla	ENSGGOG00000009957	ENSGGOT00000060124	ENSGGOE00000308687	ENSGGOE00000101833_SE_1/ENSGGOE00000308687_SE_1/ENSGGOE00000365566_SE_1	1_0	183973353.0	183973403.0	3	183973404.0	183975308.0	1.0	1.0	14.0	0.0	2.0	7.0	SRR306800,SRR306805,SRR306806,SRR306810,SRR649365,SRR649366,SRR649367	1,1,1,1,2,5,3	0,0,0,0,0,0,0							4.446392153482742e-07	0.0
gorilla_gorilla	ENSGGOG00000009957	ENSGGOT00000010001	ENSGGOE00000101833	ENSGGOE00000101833_SE_1/ENSGGOE00000308687_SE_1/ENSGGOE00000365566_SE_1	1_0	183973353.0	183973403.0	3	183973404.0	183978219.0	1.0	1.0	2.0	0.0	2.0	1.0	SRR306810	2	0							1.4845628841909568e-07	0.0
gorilla_gorilla	ENSGGOG00000009957	ENSGGOT00000053952	ENSGGOE00000101833	ENSGGOE00000101833_SE_1/ENSGGOE00000308687_SE_1/ENSGGOE00000365566_SE_1	1_0	183973353.0	183973403.0	3	183973404.0	183978219.0	1.0	1.0	2.0	0.0	2.0	1.0	SRR306810	2	0							1.4845628841909568e-07	0.0
gorilla_gorilla	ENSGGOG00000009957	ENSGGOT00000068444	ENSGGOE00000101833	ENSGGOE00000101833_SE_1/ENSGGOE00000308687_SE_1/ENSGGOE00000365566_SE_1	1_0	183973353.0	183973403.0	3	183973404.0	183978219.0	1.0	1.0	2.0	0.0	2.0	1.0	SRR306810	2	0							1.4845628841909568e-07	0.0
gorilla_gorilla	ENSGGOG00000009957	ENSGGOT00000049450	ENSGGOE00000365566	ENSGGOE00000101833_SE_1/ENSGGOE00000308687_SE_1/ENSGGOE00000365566_SE_1	1_0	183973353.0	183973403.0	3	183973404.0	183978219.0	1.0	1.0	2.0	0.0	2.0	1.0	SRR306810	2	0							1.4845628841909568e-07	0.0
gorilla_gorilla	ENSGGOG00000009957	ENSGGOT00000055761	ENSGGOE00000365566	ENSGGOE00000101833_SE_1/ENSGGOE00000308687_SE_1/ENSGGOE00000365566_SE_1	1_0	183973353.0	183973403.0	3	183973404.0	183978219.0	1.0	1.0	2.0	0.0	2.0	1.0	SRR306810	2	0							1.4845628841909568e-07	0.0
