Species	GeneID	TranscriptIDCluster_5p	ExonIDCluster_5p	SubexonIDCluster_5p	S_exonID_5p	S_exon_CodingStart_5p	S_exon_CodingEnd_5p	chr	start	end	strand	motif	total_uq	total_mm	ave_uq	num_exp	name_exp	uq_per_exp	mm_per_exp	TranscriptIDCluster_3p	ExonIDCluster_3p	SubexonIDCluster_3p	S_exonID_3p	S_exon_CodingStart_3p	S_exon_CodingEnd_3p
bos_taurus	ENSBTAG00000033217	ENSBTAT00000013077	ENSBTAE00000106633/ENSBTAE00000487855	ENSBTAE00000106633_SE_0	4_1	16318717	16318830	3	16318831	16319442	1	1	26337	3	1386.157894736842	19	SRR594473,SRR594474,SRR594475,SRR594476,SRR594478,SRR594479,SRR594480,SRR594481,SRR594484,SRR594488,SRR594490,SRR594493,SRR594496,SRR594497,SRR594499,SRR636889,SRR636890,SRR636934,SRR636935	1,1,6653,17,7,16651,4,143,109,1695,30,714,1,295,9,4,1,1,1	0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0	ENSBTAT00000013077	ENSBTAE00000106638	ENSBTAE00000106638_SE_1	1_0	16319443	16319568
bos_taurus	ENSBTAG00000033217	ENSBTAT00000013077	ENSBTAE00000106633/ENSBTAE00000487855	ENSBTAE00000106633_SE_0	4_1	16318717	16318830	3	16318831	16319442	1	1	26337	3	1386.157894736842	19	SRR594473,SRR594474,SRR594475,SRR594476,SRR594478,SRR594479,SRR594480,SRR594481,SRR594484,SRR594488,SRR594490,SRR594493,SRR594496,SRR594497,SRR594499,SRR636889,SRR636890,SRR636934,SRR636935	1,1,6653,17,7,16651,4,143,109,1695,30,714,1,295,9,4,1,1,1	0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0	ENSBTAT00000075495	ENSBTAE00000106638	ENSBTAE00000106638_SE_1	1_0	16319443	16319568
bos_taurus	ENSBTAG00000033217	ENSBTAT00000075495	ENSBTAE00000106633/ENSBTAE00000487855	ENSBTAE00000106633_SE_0	4_1	16318717	16318830	3	16318831	16319442	1	1	26337	3	1386.157894736842	19	SRR594473,SRR594474,SRR594475,SRR594476,SRR594478,SRR594479,SRR594480,SRR594481,SRR594484,SRR594488,SRR594490,SRR594493,SRR594496,SRR594497,SRR594499,SRR636889,SRR636890,SRR636934,SRR636935	1,1,6653,17,7,16651,4,143,109,1695,30,714,1,295,9,4,1,1,1	0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0	ENSBTAT00000013077	ENSBTAE00000106638	ENSBTAE00000106638_SE_1	1_0	16319443	16319568
bos_taurus	ENSBTAG00000033217	ENSBTAT00000075495	ENSBTAE00000106633/ENSBTAE00000487855	ENSBTAE00000106633_SE_0	4_1	16318717	16318830	3	16318831	16319442	1	1	26337	3	1386.157894736842	19	SRR594473,SRR594474,SRR594475,SRR594476,SRR594478,SRR594479,SRR594480,SRR594481,SRR594484,SRR594488,SRR594490,SRR594493,SRR594496,SRR594497,SRR594499,SRR636889,SRR636890,SRR636934,SRR636935	1,1,6653,17,7,16651,4,143,109,1695,30,714,1,295,9,4,1,1,1	0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0	ENSBTAT00000075495	ENSBTAE00000106638	ENSBTAE00000106638_SE_1	1_0	16319443	16319568
bos_taurus	ENSBTAG00000033217	ENSBTAT00000013077	ENSBTAE00000106638	ENSBTAE00000106638_SE_1	1_0	16319443	16319568	3	16319569	16324102	1	1	158	0	13.166666666666664	12	SRR594475,SRR594476,SRR594479,SRR594481,SRR594484,SRR594488,SRR594490,SRR594493,SRR594496,SRR594499,SRR636840,SRR636889	68,2,15,22,1,5,17,16,1,9,1,1	0,0,0,0,0,0,0,0,0,0,0,0	ENSBTAT00000075495	ENSBTAE00000514252	ENSBTAE00000514252_SE_2	11_0	16324103	16324153
bos_taurus	ENSBTAG00000033217	ENSBTAT00000075495	ENSBTAE00000106638	ENSBTAE00000106638_SE_1	1_0	16319443	16319568	3	16319569	16324102	1	1	158	0	13.166666666666664	12	SRR594475,SRR594476,SRR594479,SRR594481,SRR594484,SRR594488,SRR594490,SRR594493,SRR594496,SRR594499,SRR636840,SRR636889	68,2,15,22,1,5,17,16,1,9,1,1	0,0,0,0,0,0,0,0,0,0,0,0	ENSBTAT00000075495	ENSBTAE00000514252	ENSBTAE00000514252_SE_2	11_0	16324103	16324153
bos_taurus	ENSBTAG00000033217	ENSBTAT00000013077	ENSBTAE00000106638	ENSBTAE00000106638_SE_1	1_0	16319443	16319568	3	16319569	16331028	1	1	25769	4	1610.5625	16	SRR594475,SRR594476,SRR594478,SRR594479,SRR594480,SRR594481,SRR594484,SRR594485,SRR594488,SRR594490,SRR594493,SRR594496,SRR594497,SRR594499,SRR636889,SRR636890	3963,4,4,19376,5,52,31,1,1086,7,818,1,414,5,1,1	4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	ENSBTAT00000013077	ENSBTAE00000455098	ENSBTAE00000455098_SE_4	1_1	16331029	16331162
bos_taurus	ENSBTAG00000033217	ENSBTAT00000013077	ENSBTAE00000106638	ENSBTAE00000106638_SE_1	1_0	16319443	16319568	3	16319569	16331028	1	1	25769	4	1610.5625	16	SRR594475,SRR594476,SRR594478,SRR594479,SRR594480,SRR594481,SRR594484,SRR594485,SRR594488,SRR594490,SRR594493,SRR594496,SRR594497,SRR594499,SRR636889,SRR636890	3963,4,4,19376,5,52,31,1,1086,7,818,1,414,5,1,1	4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	ENSBTAT00000047197	ENSBTAE00000455098	ENSBTAE00000455098_SE_4	1_1	16331029	16331162
bos_taurus	ENSBTAG00000033217	ENSBTAT00000075495	ENSBTAE00000106638	ENSBTAE00000106638_SE_1	1_0	16319443	16319568	3	16319569	16331028	1	1	25769	4	1610.5625	16	SRR594475,SRR594476,SRR594478,SRR594479,SRR594480,SRR594481,SRR594484,SRR594485,SRR594488,SRR594490,SRR594493,SRR594496,SRR594497,SRR594499,SRR636889,SRR636890	3963,4,4,19376,5,52,31,1,1086,7,818,1,414,5,1,1	4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	ENSBTAT00000013077	ENSBTAE00000455098	ENSBTAE00000455098_SE_4	1_1	16331029	16331162
bos_taurus	ENSBTAG00000033217	ENSBTAT00000075495	ENSBTAE00000106638	ENSBTAE00000106638_SE_1	1_0	16319443	16319568	3	16319569	16331028	1	1	25769	4	1610.5625	16	SRR594475,SRR594476,SRR594478,SRR594479,SRR594480,SRR594481,SRR594484,SRR594485,SRR594488,SRR594490,SRR594493,SRR594496,SRR594497,SRR594499,SRR636889,SRR636890	3963,4,4,19376,5,52,31,1,1086,7,818,1,414,5,1,1	4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0	ENSBTAT00000047197	ENSBTAE00000455098	ENSBTAE00000455098_SE_4	1_1	16331029	16331162
bos_taurus	ENSBTAG00000033217	ENSBTAT00000013077	ENSBTAE00000106638	ENSBTAE00000106638_SE_1	1_0	16319443	16319568	3	16319569	16331060	1	1	3	0	1.5	2	SRR594475,SRR594488	2,1	0,0						
bos_taurus	ENSBTAG00000033217	ENSBTAT00000075495	ENSBTAE00000106638	ENSBTAE00000106638_SE_1	1_0	16319443	16319568	3	16319569	16331060	1	1	3	0	1.5	2	SRR594475,SRR594488	2,1	0,0						
bos_taurus	ENSBTAG00000033217	ENSBTAT00000013077	ENSBTAE00000106638	ENSBTAE00000106638_SE_1	1_0	16319443	16319568	3	16319569	16332757	1	1	2	0	2.0	1	SRR594481	2	0	ENSBTAT00000013077	ENSBTAE00000474068	ENSBTAE00000474068_SE_5	3_0	16332758	16332761
bos_taurus	ENSBTAG00000033217	ENSBTAT00000013077	ENSBTAE00000106638	ENSBTAE00000106638_SE_1	1_0	16319443	16319568	3	16319569	16332757	1	1	2	0	2.0	1	SRR594481	2	0	ENSBTAT00000047197	ENSBTAE00000474068	ENSBTAE00000474068_SE_5	3_0	16332758	16332761
bos_taurus	ENSBTAG00000033217	ENSBTAT00000075495	ENSBTAE00000106638	ENSBTAE00000106638_SE_1	1_0	16319443	16319568	3	16319569	16332757	1	1	2	0	2.0	1	SRR594481	2	0	ENSBTAT00000013077	ENSBTAE00000474068	ENSBTAE00000474068_SE_5	3_0	16332758	16332761
bos_taurus	ENSBTAG00000033217	ENSBTAT00000075495	ENSBTAE00000106638	ENSBTAE00000106638_SE_1	1_0	16319443	16319568	3	16319569	16332757	1	1	2	0	2.0	1	SRR594481	2	0	ENSBTAT00000047197	ENSBTAE00000474068	ENSBTAE00000474068_SE_5	3_0	16332758	16332761
bos_taurus	ENSBTAG00000033217	ENSBTAT00000013077	ENSBTAE00000455098	ENSBTAE00000455098_SE_4	1_1	16331029	16331162	3	16331163	16332757	1	1	40454	2728	1225.878787878788	33	SRR594473,SRR594474,SRR594475,SRR594476,SRR594477,SRR594478,SRR594479,SRR594480,SRR594481,SRR594482,SRR594483,SRR594484,SRR594485,SRR594486,SRR594487,SRR594488,SRR594489,SRR594490,SRR594491,SRR594492,SRR594493,SRR594494,SRR594495,SRR594496,SRR594497,SRR594498,SRR594499,SRR636839,SRR636840,SRR636889,SRR636890,SRR636934,SRR636935	1495,3650,5770,1359,683,2573,14073,4760,1366,146,117,72,105,56,141,1037,209,62,300,262,466,51,87,172,281,622,88,58,29,82,109,119,54	101,297,234,103,57,237,674,512,41,9,6,3,22,12,12,88,21,6,22,38,18,5,19,16,31,36,7,8,11,19,27,24,12	ENSBTAT00000013077	ENSBTAE00000474068	ENSBTAE00000474068_SE_5	3_0	16332758	16332761
bos_taurus	ENSBTAG00000033217	ENSBTAT00000013077	ENSBTAE00000455098	ENSBTAE00000455098_SE_4	1_1	16331029	16331162	3	16331163	16332757	1	1	40454	2728	1225.878787878788	33	SRR594473,SRR594474,SRR594475,SRR594476,SRR594477,SRR594478,SRR594479,SRR594480,SRR594481,SRR594482,SRR594483,SRR594484,SRR594485,SRR594486,SRR594487,SRR594488,SRR594489,SRR594490,SRR594491,SRR594492,SRR594493,SRR594494,SRR594495,SRR594496,SRR594497,SRR594498,SRR594499,SRR636839,SRR636840,SRR636889,SRR636890,SRR636934,SRR636935	1495,3650,5770,1359,683,2573,14073,4760,1366,146,117,72,105,56,141,1037,209,62,300,262,466,51,87,172,281,622,88,58,29,82,109,119,54	101,297,234,103,57,237,674,512,41,9,6,3,22,12,12,88,21,6,22,38,18,5,19,16,31,36,7,8,11,19,27,24,12	ENSBTAT00000047197	ENSBTAE00000474068	ENSBTAE00000474068_SE_5	3_0	16332758	16332761
bos_taurus	ENSBTAG00000033217	ENSBTAT00000047197	ENSBTAE00000455098	ENSBTAE00000455098_SE_4	1_1	16331029	16331162	3	16331163	16332757	1	1	40454	2728	1225.878787878788	33	SRR594473,SRR594474,SRR594475,SRR594476,SRR594477,SRR594478,SRR594479,SRR594480,SRR594481,SRR594482,SRR594483,SRR594484,SRR594485,SRR594486,SRR594487,SRR594488,SRR594489,SRR594490,SRR594491,SRR594492,SRR594493,SRR594494,SRR594495,SRR594496,SRR594497,SRR594498,SRR594499,SRR636839,SRR636840,SRR636889,SRR636890,SRR636934,SRR636935	1495,3650,5770,1359,683,2573,14073,4760,1366,146,117,72,105,56,141,1037,209,62,300,262,466,51,87,172,281,622,88,58,29,82,109,119,54	101,297,234,103,57,237,674,512,41,9,6,3,22,12,12,88,21,6,22,38,18,5,19,16,31,36,7,8,11,19,27,24,12	ENSBTAT00000013077	ENSBTAE00000474068	ENSBTAE00000474068_SE_5	3_0	16332758	16332761
bos_taurus	ENSBTAG00000033217	ENSBTAT00000047197	ENSBTAE00000455098	ENSBTAE00000455098_SE_4	1_1	16331029	16331162	3	16331163	16332757	1	1	40454	2728	1225.878787878788	33	SRR594473,SRR594474,SRR594475,SRR594476,SRR594477,SRR594478,SRR594479,SRR594480,SRR594481,SRR594482,SRR594483,SRR594484,SRR594485,SRR594486,SRR594487,SRR594488,SRR594489,SRR594490,SRR594491,SRR594492,SRR594493,SRR594494,SRR594495,SRR594496,SRR594497,SRR594498,SRR594499,SRR636839,SRR636840,SRR636889,SRR636890,SRR636934,SRR636935	1495,3650,5770,1359,683,2573,14073,4760,1366,146,117,72,105,56,141,1037,209,62,300,262,466,51,87,172,281,622,88,58,29,82,109,119,54	101,297,234,103,57,237,674,512,41,9,6,3,22,12,12,88,21,6,22,38,18,5,19,16,31,36,7,8,11,19,27,24,12	ENSBTAT00000047197	ENSBTAE00000474068	ENSBTAE00000474068_SE_5	3_0	16332758	16332761
bos_taurus	ENSBTAG00000033217	ENSBTAT00000013077	ENSBTAE00000455098	ENSBTAE00000455098_SE_4	1_1	16331029	16331162	3	16331163	16332759	1	1	1	1	0.5	2	SRR594475,SRR594479	0,1	1,0						
bos_taurus	ENSBTAG00000033217	ENSBTAT00000047197	ENSBTAE00000455098	ENSBTAE00000455098_SE_4	1_1	16331029	16331162	3	16331163	16332759	1	1	1	1	0.5	2	SRR594475,SRR594479	0,1	1,0						
bos_taurus	ENSBTAG00000033217	ENSBTAT00000013077	ENSBTAE00000474068	ENSBTAE00000474068_SE_5	3_1	16332762	16332875	3	16332876	16332963	1	1	41502	1990	1257.6363636363635	33	SRR594473,SRR594474,SRR594475,SRR594476,SRR594477,SRR594478,SRR594479,SRR594480,SRR594481,SRR594482,SRR594483,SRR594484,SRR594485,SRR594486,SRR594487,SRR594488,SRR594489,SRR594490,SRR594491,SRR594492,SRR594493,SRR594494,SRR594495,SRR594496,SRR594497,SRR594498,SRR594499,SRR636839,SRR636840,SRR636889,SRR636890,SRR636934,SRR636935	1573,3219,5511,1568,907,2324,12176,7085,1078,288,362,47,140,64,186,1004,247,90,611,308,406,69,84,184,401,882,77,78,62,99,141,160,71	7,44,58,8,3,4,11,67,18,9,66,15,48,24,50,493,84,51,35,90,367,21,8,178,71,48,57,2,3,7,15,25,3	ENSBTAT00000013077	ENSBTAE00000106519	ENSBTAE00000106519_SE_6	4_2	16332964	16333034
bos_taurus	ENSBTAG00000033217	ENSBTAT00000013077	ENSBTAE00000474068	ENSBTAE00000474068_SE_5	3_1	16332762	16332875	3	16332876	16332963	1	1	41502	1990	1257.6363636363635	33	SRR594473,SRR594474,SRR594475,SRR594476,SRR594477,SRR594478,SRR594479,SRR594480,SRR594481,SRR594482,SRR594483,SRR594484,SRR594485,SRR594486,SRR594487,SRR594488,SRR594489,SRR594490,SRR594491,SRR594492,SRR594493,SRR594494,SRR594495,SRR594496,SRR594497,SRR594498,SRR594499,SRR636839,SRR636840,SRR636889,SRR636890,SRR636934,SRR636935	1573,3219,5511,1568,907,2324,12176,7085,1078,288,362,47,140,64,186,1004,247,90,611,308,406,69,84,184,401,882,77,78,62,99,141,160,71	7,44,58,8,3,4,11,67,18,9,66,15,48,24,50,493,84,51,35,90,367,21,8,178,71,48,57,2,3,7,15,25,3	ENSBTAT00000047197	ENSBTAE00000106519	ENSBTAE00000106519_SE_6	4_2	16332964	16333034
bos_taurus	ENSBTAG00000033217	ENSBTAT00000047197	ENSBTAE00000474068	ENSBTAE00000474068_SE_5	3_1	16332762	16332875	3	16332876	16332963	1	1	41502	1990	1257.6363636363635	33	SRR594473,SRR594474,SRR594475,SRR594476,SRR594477,SRR594478,SRR594479,SRR594480,SRR594481,SRR594482,SRR594483,SRR594484,SRR594485,SRR594486,SRR594487,SRR594488,SRR594489,SRR594490,SRR594491,SRR594492,SRR594493,SRR594494,SRR594495,SRR594496,SRR594497,SRR594498,SRR594499,SRR636839,SRR636840,SRR636889,SRR636890,SRR636934,SRR636935	1573,3219,5511,1568,907,2324,12176,7085,1078,288,362,47,140,64,186,1004,247,90,611,308,406,69,84,184,401,882,77,78,62,99,141,160,71	7,44,58,8,3,4,11,67,18,9,66,15,48,24,50,493,84,51,35,90,367,21,8,178,71,48,57,2,3,7,15,25,3	ENSBTAT00000013077	ENSBTAE00000106519	ENSBTAE00000106519_SE_6	4_2	16332964	16333034
bos_taurus	ENSBTAG00000033217	ENSBTAT00000047197	ENSBTAE00000474068	ENSBTAE00000474068_SE_5	3_1	16332762	16332875	3	16332876	16332963	1	1	41502	1990	1257.6363636363635	33	SRR594473,SRR594474,SRR594475,SRR594476,SRR594477,SRR594478,SRR594479,SRR594480,SRR594481,SRR594482,SRR594483,SRR594484,SRR594485,SRR594486,SRR594487,SRR594488,SRR594489,SRR594490,SRR594491,SRR594492,SRR594493,SRR594494,SRR594495,SRR594496,SRR594497,SRR594498,SRR594499,SRR636839,SRR636840,SRR636889,SRR636890,SRR636934,SRR636935	1573,3219,5511,1568,907,2324,12176,7085,1078,288,362,47,140,64,186,1004,247,90,611,308,406,69,84,184,401,882,77,78,62,99,141,160,71	7,44,58,8,3,4,11,67,18,9,66,15,48,24,50,493,84,51,35,90,367,21,8,178,71,48,57,2,3,7,15,25,3	ENSBTAT00000047197	ENSBTAE00000106519	ENSBTAE00000106519_SE_6	4_2	16332964	16333034
bos_taurus	ENSBTAG00000033217	ENSBTAT00000013077	ENSBTAE00000106519	ENSBTAE00000106519_SE_6	4_2	16332964	16333034	3	16333035	16333706	1	1	27038	370	819.3333333333331	33	SRR594473,SRR594474,SRR594475,SRR594476,SRR594477,SRR594478,SRR594479,SRR594480,SRR594481,SRR594482,SRR594483,SRR594484,SRR594485,SRR594486,SRR594487,SRR594488,SRR594489,SRR594490,SRR594491,SRR594492,SRR594493,SRR594494,SRR594495,SRR594496,SRR594497,SRR594498,SRR594499,SRR636839,SRR636840,SRR636889,SRR636890,SRR636934,SRR636935	110,4028,292,1835,1032,2948,91,8867,1444,21,326,20,224,149,430,47,602,365,99,704,95,188,255,518,31,1572,228,88,58,115,217,23,16	0,9,0,15,3,29,0,37,7,2,1,0,13,8,34,4,31,35,3,33,1,12,11,9,2,67,0,0,1,0,3,0,0	ENSBTAT00000047197	ENSBTAE00000351568	ENSBTAE00000351568_SE_7	6_0	16333707	16333782
