TranscriptIDCluster_5p	ExonIDCluster_5p	S_exonID_5p	TranscriptIDCluster_3p	ExonIDCluster_3p	S_exonID_3p	Species	n_lib	Experiment_ID	Ammon's horn	CD4-positive helper T cell	adipose tissue	adrenal gland	adrenal tissue	adult mammalian kidney	adult organism	blastula	bone marrow	bone marrow macrophage	bone tissue	brain	brown adipose tissue	cerebellum	cerebral cortex	colon	corpus callosum	egg cell	embryo	embryonic stem cell	eye	female gonad	female reproductive system	fibroblast	frontal cortex	gastrula	head	head kidney	heart	heart left ventricle	intestine	kidney	larva	leukocyte	liver	lung	lymph node	male reproductive system	mature ovarian follicle	mesonephros	multi-cellular organism	multi-tissue structure	muscle of leg	muscle tissue	peripheral blood mononuclear cell	pharyngeal gill	pharyngeal muscle cell (C elegans)	placenta	prefrontal cortex	prostate gland	rectum	skeletal muscle tissue	spleen	stomach	tail	temporal lobe	testis	thoracic mammary gland	thymus	thyroid gland	zone of skin
						macaca_mulatta	1	GSE53690																																													0.0																
						macaca_mulatta	1	GSE43520																																																									0.0				
						macaca_mulatta	1	GSE43520																																																									0.0				
						macaca_mulatta	1	GSE43520																																																									0.0				
						macaca_mulatta	2	GSE30352																																																									0.0				
						macaca_mulatta	2	GSE41637																																																									0.0				
						macaca_mulatta	1	GSE43520																																																									0.0				
						macaca_mulatta	2	GSE43520																																																									0.0				
						macaca_mulatta	2	GSE41637																																																									0.0				
						macaca_mulatta	5	GSE30352																																																									0.0				
						macaca_mulatta	5	GSE43520																																																									0.0				
						macaca_mulatta	5	GSE41637																																																									0.0				
						macaca_mulatta	1	GSE30352																																																									0.0				
						macaca_mulatta	1	GSE41637																																																									0.0				
						macaca_mulatta	1	GSE41637																																																									0.0				
						macaca_mulatta	1	GSE41637																																																									0.0				
						macaca_mulatta	1	GSE41637																																																									0.0				
						macaca_mulatta	1	GSE41637																																																									0.0				
						macaca_mulatta	1	GSE41637																																																									0.0				
						macaca_mulatta	1	GSE41637																																																				0.0									
						macaca_mulatta	1	GSE43520																																																									0.0				
						macaca_mulatta	3	GSE43520																																																									0.0				
						macaca_mulatta	3	GSE41637																																																									0.0				
						macaca_mulatta	1	GSE41637																																																									0.0				
						macaca_mulatta	1	GSE30352																																																									0.0				
						macaca_mulatta	1	GSE41637																0.0																																													
						macaca_mulatta	1	GSE41637																																																				0.0									
						macaca_mulatta	1	GSE41637																																																									0.0				
						macaca_mulatta	1	GSE41637																0.0																																													
						macaca_mulatta	1	GSE53690																																													2.628605164841144e-07																
						macaca_mulatta	1	GSE41637																																																									0.0				
						macaca_mulatta	1	GSE41637																																																									0.0				
						macaca_mulatta	1	GSE41637																																																									0.0				
						macaca_mulatta	1	GSE41637																																																									0.0				
						macaca_mulatta	1	GSE43520																																																									0.0				
						macaca_mulatta	1	GSE41637																																																									0.0				
						macaca_mulatta	1	GSE41637																																																									0.0				
						macaca_mulatta	1	GSE41637																																																									0.0				
						macaca_mulatta	1	GSE53690																																													1.7570390939441362e-07																
						macaca_mulatta	1	GSE41637																																																									0.0				
						macaca_mulatta	1	GSE53690																																													1.7570390939441362e-07																
						macaca_mulatta	1	GSE41637																																				7.94556714425352e-08																									
						macaca_mulatta	1	GSE41637												0.0																																																	
						macaca_mulatta	1	GSE53690																																													0.0																
						macaca_mulatta	40	GSE30352						0.0								0.0															0.0						0.0																						0.0				
						macaca_mulatta	40	GSE43520																																																									2.3810556734151657e-08				
						macaca_mulatta	40	GSE41637						0.0						0.0				0.0													0.0						0.0	0.0																0.0	0.0				0.0				
						macaca_mulatta	40	GSE53690																																													0.0						0.0										
						macaca_mulatta	2	GSE41637						0.0																																															0.0								
						macaca_mulatta	1	GSE41637																																																									0.0				
						macaca_mulatta	1	GSE41637																																			0.0																										
						macaca_mulatta	1	GSE41637																																			0.0																										
						macaca_mulatta	49	GSE30352						0.0						0.0		0.0															0.0						0.0														0.0												
						macaca_mulatta	49	GSE43520												0.0																																													0.0				
						macaca_mulatta	49	GSE41637						0.0						0.0				0.0													0.0						0.0	0.0																0.0	0.0				0.0				
						macaca_mulatta	49	GSE53690		0.0																																											0.0						0.0										
						macaca_mulatta	1	GSE30352																																			0.0																										
						macaca_mulatta	1	GSE41637																																			0.0																										
						macaca_mulatta	54	GSE30352						0.0						0.0		0.0																					0.0														0.0								0.0				
						macaca_mulatta	54	GSE43520																																																									0.0				
						macaca_mulatta	54	GSE41637						0.0						0.0				0.0													0.0						0.0	0.0																0.0	0.0				0.0				
						macaca_mulatta	54	GSE53690		0.0																																											0.0						0.0										
ENSMODT00000018381	ENSMODE00000150179	2_2	ENSMODT00000018381	ENSMODE00000150180	3_0	monodelphis_domestica	4	GSE30352												1.1420427684738408e-08		0.0																																															
ENSMODT00000018381	ENSMODE00000150179	2_2	ENSMODT00000018381	ENSMODE00000150180	3_0	monodelphis_domestica	4	GSE43520												0.0																																																	
ENSMODT00000018381	ENSMODE00000150180	3_0	ENSMODT00000018381	ENSMODE00000150182	1_0	monodelphis_domestica	6	GSE30352												0.0		0.0																																											0.0				
ENSMODT00000018381	ENSMODE00000150180	3_0	ENSMODT00000018381	ENSMODE00000150182	1_0	monodelphis_domestica	6	GSE43520												0.0																																													0.0				
ENSMODT00000018381	ENSMODE00000150182	1_0	ENSMODT00000018381	ENSMODE00000150183	7_0	monodelphis_domestica	3	GSE30352												1.1420427684738408e-08																																																	
ENSMODT00000018381	ENSMODE00000150182	1_0	ENSMODT00000018381	ENSMODE00000150183	7_0	monodelphis_domestica	3	GSE43520												0.0																																																	
ENSMODT00000018381	ENSMODE00000150183	7_0	ENSMODT00000018381	ENSMODE00000150185	8_0	monodelphis_domestica	4	GSE30352												0.0																	0.0																																
ENSMODT00000018381	ENSMODE00000150183	7_0	ENSMODT00000018381	ENSMODE00000150185	8_0	monodelphis_domestica	4	GSE43520												0.0																																																	
ENSMODT00000018381	ENSMODE00000150185	8_0	ENSMODT00000018381	ENSMODE00000150187	6_0	monodelphis_domestica	4	GSE30352												0.0		0.0																																															
ENSMODT00000018381	ENSMODE00000150185	8_0	ENSMODT00000018381	ENSMODE00000150187	6_0	monodelphis_domestica	4	GSE43520												0.0																																																	
ENSMODT00000018381	ENSMODE00000150187	6_0	ENSMODT00000018381	ENSMODE00000150188	5_0	monodelphis_domestica	5	GSE30352						0.0						4.319673833523917e-08																																													0.0				
ENSMODT00000018381	ENSMODE00000150187	6_0	ENSMODT00000018381	ENSMODE00000150188	5_0	monodelphis_domestica	5	GSE43520												0.0																																																	
ENSMODT00000018381	ENSMODE00000150188	5_0	ENSMODT00000018381	ENSMODE00000150189	9_0	monodelphis_domestica	5	GSE30352						0.0						0.0																																																	
ENSMODT00000018381	ENSMODE00000150188	5_0	ENSMODT00000018381	ENSMODE00000150189	9_0	monodelphis_domestica	5	GSE43520												0.0																																													0.0				
ENSMODT00000018381	ENSMODE00000150189	9_0	ENSMODT00000018381	ENSMODE00000150190	4_0	monodelphis_domestica	8	GSE30352												0.0		0.0															0.0																												0.0				
ENSMODT00000018381	ENSMODE00000150189	9_0	ENSMODT00000018381	ENSMODE00000150190	4_0	monodelphis_domestica	8	GSE43520												0.0																																													0.0				
			ENSBTAT00000024549	ENSBTAE00000281174	3_0	bos_taurus	9	GSE43013																																																	0.0												
			ENSBTAT00000024549	ENSBTAE00000281174	3_0	bos_taurus	9	GSE41637						0.0						4.46241088414858e-09				0.0																																					0.0				0.0				
ENSBTAT00000024549	ENSBTAE00000281174	3_0	ENSBTAT00000024549	ENSBTAE00000199571	1_0	bos_taurus	10	GSE43013																																																	0.0												
ENSBTAT00000024549	ENSBTAE00000281174	3_0	ENSBTAT00000024549	ENSBTAE00000199571	1_0	bos_taurus	10	GSE41637						0.0						0.0				0.0																																					0.0				0.0				
ENSBTAT00000024549	ENSBTAE00000199571	1_0	ENSBTAT00000024549	ENSBTAE00000199572	7_0	bos_taurus	7	GSE43013																																																	0.0												
ENSBTAT00000024549	ENSBTAE00000199571	1_0	ENSBTAT00000024549	ENSBTAE00000199572	7_0	bos_taurus	7	GSE41637												2.2214824685601915e-08				0.0																																													
ENSBTAT00000024549	ENSBTAE00000199572	7_0	ENSBTAT00000024549	ENSBTAE00000323881	8_0	bos_taurus	12	GSE43013																																																	0.0												
ENSBTAT00000024549	ENSBTAE00000199572	7_0	ENSBTAT00000024549	ENSBTAE00000323881	8_0	bos_taurus	12	GSE41637						0.0						0.0				0.0																																				0.0	0.0				0.0				
ENSBTAT00000024549	ENSBTAE00000323881	8_0	ENSBTAT00000024549	ENSBTAE00000323876	6_0	bos_taurus	11	GSE43013																																																	0.0												
ENSBTAT00000024549	ENSBTAE00000323881	8_0	ENSBTAT00000024549	ENSBTAE00000323876	6_0	bos_taurus	11	GSE41637						0.0						0.0				0.0																																				0.0	0.0				0.0				
			ENSBTAT00000024549	ENSBTAE00000323874	5_0	bos_taurus	1	GSE41637																																																									0.0				
			ENSBTAT00000024549	ENSBTAE00000323874	5_0	bos_taurus	2	GSE41637																																																				0.0					0.0				
			ENSBTAT00000024549	ENSBTAE00000323874	5_0	bos_taurus	1	GSE41637																																																									0.0				
ENSBTAT00000024549	ENSBTAE00000323876	6_0	ENSBTAT00000024549	ENSBTAE00000323874	5_0	bos_taurus	11	GSE43013						0.0																																											0.0												
