Species	GeneID	TranscriptIDCluster_5p	ExonIDCluster_5p	SubexonIDCluster_5p	S_exonID_5p	S_exon_CodingStart_5p	S_exon_CodingEnd_5p	chr	start	end	strand	motif	total_uq	total_mm	ave_uq	num_exp	name_exp	uq_per_exp	mm_per_exp	TranscriptIDCluster_3p	ExonIDCluster_3p	SubexonIDCluster_3p	S_exonID_3p	S_exon_CodingStart_3p	S_exon_CodingEnd_3p	n_total_uq	n_total_mm
bos_taurus	ENSBTAG00000018445	ENSBTAT00000024549	ENSBTAE00000199569	ENSBTAE00000199569_SE_8	2_0	91511994.0	91511854.0	8																		0.0	0.0
bos_taurus	ENSBTAG00000018445							8												ENSBTAT00000024549	ENSBTAE00000468901	ENSBTAE00000468901_SE_0	4_1	91312138.0	91311799.0	0.0	0.0
gorilla_gorilla	ENSGGOG00000009473	ENSGGOT00000009512	ENSGGOE00000096805	ENSGGOE00000096805_SE_8	2_0	83941008.0	83940868.0	9																		0.0	0.0
gorilla_gorilla	ENSGGOG00000009473							9												ENSGGOT00000009512	ENSGGOE00000096863	ENSGGOE00000096863_SE_0	4_1	83778270.0	83777931.0	0.0	0.0
homo_sapiens	ENSG00000198785	ENST00000361820	ENSE00001162934	ENSE00001162934_SE_8	2_0	101737979.0	101737839.0	9																		0.0	0.0
homo_sapiens	ENSG00000198785							9												ENST00000361820	ENSE00003846959	ENSE00003846959_SE_0	4_1	101573513.0	101573174.0	0.0	0.0
macaca_mulatta	ENSMMUG00000016675	ENSMMUT00000023436	ENSMMUE00000161656	ENSMMUE00000161656_SE_0	2_2	37834551.0	37834706.0	15																		0.0	0.0
macaca_mulatta	ENSMMUG00000016675	ENSMMUT00000023436	ENSMMUE00000161659	ENSMMUE00000161659_SE_1	3_0	37883271.0	37883875.0	15																		0.0	0.0
macaca_mulatta	ENSMMUG00000016675	ENSMMUT00000023436	ENSMMUE00000161665	ENSMMUE00000161665_SE_2	1_0	37898692.0	37899739.0	15																		0.0	0.0
macaca_mulatta	ENSMMUG00000016675	ENSMMUT00000023436	ENSMMUE00000161669	ENSMMUE00000161669_SE_3	7_0	37941051.0	37941196.0	15																		0.0	0.0
macaca_mulatta	ENSMMUG00000016675	ENSMMUT00000023436	ENSMMUE00000161671	ENSMMUE00000161671_SE_4	8_0	37945294.0	37945409.0	15																		0.0	0.0
macaca_mulatta	ENSMMUG00000016675	ENSMMUT00000023436	ENSMMUE00000161673	ENSMMUE00000161673_SE_5	6_0	37954530.0	37954681.0	15																		0.0	0.0
