Species	GeneID_5p	TranscriptID_5p	ProteinID_5p	Strand_5p	ExonID_5p	ExonRegionStart_5p	ExonRegionEnd_5p	ExonRank_5p	cDNA_CodingStart_5p	cDNA_CodingEnd_5p	GenomicCodingStart_5p	GenomicCodingEnd_5p	StartPhase_5p	EndPhase_5p	start	end	strand	motif	total_uq	total_mm	ave_uq	num_exp	name_exp	uq_per_exp	mm_per_exp	GeneID_3p	TranscriptID_3p	ProteinID_3p	Strand_3p	ExonID_3p	ExonRegionStart_3p	ExonRegionEnd_3p	ExonRank_3p	cDNA_CodingStart_3p	cDNA_CodingEnd_3p	GenomicCodingStart_3p	GenomicCodingEnd_3p	StartPhase_3p	EndPhase_3p	chr
bos_taurus	ENSBTAG00000000219	ENSBTAT00000000263	ENSBTAP00000000263	1	ENSBTAE00000450321	95970070	95970480	1	1	411	95970070	95970480	0	0	95970481	95980889	1	1	3	0	3.0	1	SRR594481	3	0															5
bos_taurus	ENSBTAG00000000219	ENSBTAT00000000263	ENSBTAP00000000263	1	ENSBTAE00000450321	95970070	95970480	1	1	411	95970070	95970480	0	0	95970481	95985537	1	1	8	0	4.0	2	SRR594473,SRR594481	3,5	0,0															5
bos_taurus	ENSBTAG00000000219	ENSBTAT00000000263	ENSBTAP00000000263	1	ENSBTAE00000450321	95970070	95970480	1	1	411	95970070	95970480	0	0	95970481	95989748	1	1	1	0	1.0	1	SRR594481	1	0															5
bos_taurus	ENSBTAG00000000219	ENSBTAT00000000263	ENSBTAP00000000263	1	ENSBTAE00000450321	95970070	95970480	1	1	411	95970070	95970480	0	0	95970481	96027911	1	1	2	0	2.0	1	SRR594481	2	0															5
bos_taurus	ENSBTAG00000000219	ENSBTAT00000000263	ENSBTAP00000000263	1	ENSBTAE00000450321	95970070	95970480	1	1	411	95970070	95970480	0	0	95970481	96031197	1	1	11	0	5.5	2	SRR594481,SRR594490	6,5	0,0															5
bos_taurus	ENSBTAG00000000219	ENSBTAT00000000263	ENSBTAP00000000263	1	ENSBTAE00000450321	95970070	95970480	1	1	411	95970070	95970480	0	0	95970481	96092138	1	1	93	0	13.285714285714286	7	SRR594473,SRR594481,SRR594490,SRR594491,SRR594499,SRR636934,SRR636935	41,38,3,4,1,3,3	0,0,0,0,0,0,0	ENSBTAG00000000219	ENSBTAT00000000263	ENSBTAP00000000263	1	ENSBTAE00000002042	96092139	96092737	2	412	1010	96092139	96092737	0	2	5
bos_taurus	ENSBTAG00000000219	ENSBTAT00000000263	ENSBTAP00000000263	1	ENSBTAE00000002042	96092139	96092737	2	412	1010	96092139	96092737	0	2	96092738	96162148	1	1	4	0	4.0	1	SRR594481	4	0															5
bos_taurus	ENSBTAG00000000219	ENSBTAT00000000263	ENSBTAP00000000263	1	ENSBTAE00000002042	96092139	96092737	2	412	1010	96092139	96092737	0	2	96092738	96182826	1	1	123	3	13.666666666666664	9	SRR594473,SRR594480,SRR594481,SRR594482,SRR594490,SRR594491,SRR594499,SRR636934,SRR636935	44,2,64,3,1,2,2,1,4	0,0,0,0,0,3,0,0,0	ENSBTAG00000000219	ENSBTAT00000000263	ENSBTAP00000000263	1	ENSBTAE00000002044	96182827	96182941	3	1011	1125	96182827	96182941	2	0	5
bos_taurus	ENSBTAG00000000219	ENSBTAT00000000263	ENSBTAP00000000263	1	ENSBTAE00000002044	96182827	96182941	3	1011	1125	96182827	96182941	2	0	96182942	96197985	1	1	2	0	2.0	1	SRR594481	2	0															5
bos_taurus	ENSBTAG00000000219	ENSBTAT00000000263	ENSBTAP00000000263	1	ENSBTAE00000002044	96182827	96182941	3	1011	1125	96182827	96182941	2	0	96182942	96250377	1	1	150	0	15.0	10	SRR594473,SRR594476,SRR594481,SRR594482,SRR594490,SRR594491,SRR594494,SRR594499,SRR636934,SRR636935	56,4,66,2,1,10,2,7,1,1	0,0,0,0,0,0,0,0,0,0	ENSBTAG00000000219	ENSBTAT00000000263	ENSBTAP00000000263	1	ENSBTAE00000002045	96250378	96250580	4	1126	1328	96250378	96250580	0	2	5
