Species	GeneID	TranscriptIDCluster_5p	ExonIDCluster_5p	SubexonIDCluster_5p	S_exonID_5p	S_exon_CodingStart_5p	S_exon_CodingEnd_5p	chr	start	end	strand	motif	total_uq	total_mm	ave_uq	num_exp	name_exp	uq_per_exp	mm_per_exp	TranscriptIDCluster_3p	ExonIDCluster_3p	SubexonIDCluster_3p	S_exonID_3p	S_exon_CodingStart_3p	S_exon_CodingEnd_3p
bos_taurus	ENSBTAG00000000219	ENSBTAT00000000263	ENSBTAE00000450321	ENSBTAE00000450321_SE_0	3_0	95970070	95970480	5	95970481	95980889	1	1	3	0	3.0	1	SRR594481	3	0						
bos_taurus	ENSBTAG00000000219	ENSBTAT00000000263	ENSBTAE00000450321	ENSBTAE00000450321_SE_0	3_0	95970070	95970480	5	95970481	95985537	1	1	8	0	4.0	2	SRR594473,SRR594481	3,5	0,0						
bos_taurus	ENSBTAG00000000219	ENSBTAT00000000263	ENSBTAE00000450321	ENSBTAE00000450321_SE_0	3_0	95970070	95970480	5	95970481	95989748	1	1	1	0	1.0	1	SRR594481	1	0						
bos_taurus	ENSBTAG00000000219	ENSBTAT00000000263	ENSBTAE00000450321	ENSBTAE00000450321_SE_0	3_0	95970070	95970480	5	95970481	96027911	1	1	2	0	2.0	1	SRR594481	2	0						
bos_taurus	ENSBTAG00000000219	ENSBTAT00000000263	ENSBTAE00000450321	ENSBTAE00000450321_SE_0	3_0	95970070	95970480	5	95970481	96031197	1	1	11	0	5.5	2	SRR594481,SRR594490	6,5	0,0						
bos_taurus	ENSBTAG00000000219	ENSBTAT00000000263	ENSBTAE00000450321	ENSBTAE00000450321_SE_0	3_0	95970070	95970480	5	95970481	96092138	1	1	93	0	13.285714285714285	7	SRR594473,SRR594481,SRR594490,SRR594491,SRR594499,SRR636934,SRR636935	41,38,3,4,1,3,3	0,0,0,0,0,0,0	ENSBTAT00000000263	ENSBTAE00000002042	ENSBTAE00000002042_SE_1	2_0	96092139	96092737
bos_taurus	ENSBTAG00000000219	ENSBTAT00000000263	ENSBTAE00000002042	ENSBTAE00000002042_SE_1	2_0	96092139	96092737	5	96092738	96162148	1	1	4	0	4.0	1	SRR594481	4	0						
bos_taurus	ENSBTAG00000000219	ENSBTAT00000000263	ENSBTAE00000002042	ENSBTAE00000002042_SE_1	2_0	96092139	96092737	5	96092738	96182826	1	1	123	3	13.666666666666664	9	SRR594473,SRR594480,SRR594481,SRR594482,SRR594490,SRR594491,SRR594499,SRR636934,SRR636935	44,2,64,3,1,2,2,1,4	0,0,0,0,0,3,0,0,0	ENSBTAT00000000263	ENSBTAE00000002044	ENSBTAE00000002044_SE_2	13_0	96182827	96182941
bos_taurus	ENSBTAG00000000219	ENSBTAT00000000263	ENSBTAE00000002044	ENSBTAE00000002044_SE_2	13_0	96182827	96182941	5	96182942	96197985	1	1	2	0	2.0	1	SRR594481	2	0						
bos_taurus	ENSBTAG00000000219	ENSBTAT00000000263	ENSBTAE00000002044	ENSBTAE00000002044_SE_2	13_0	96182827	96182941	5	96182942	96250377	1	1	150	0	15.0	10	SRR594473,SRR594476,SRR594481,SRR594482,SRR594490,SRR594491,SRR594494,SRR594499,SRR636934,SRR636935	56,4,66,2,1,10,2,7,1,1	0,0,0,0,0,0,0,0,0,0	ENSBTAT00000000263	ENSBTAE00000002045	ENSBTAE00000002045_SE_3	6_0	96250378	96250580
