Species	GeneID	TranscriptIDCluster_5p	ExonIDCluster_5p	SubexonIDCluster_5p	S_exonID_5p	S_exon_CodingStart_5p	S_exon_CodingEnd_5p	chr	start	end	strand	motif	total_uq	total_mm	ave_uq	num_exp	name_exp	uq_per_exp	mm_per_exp	TranscriptIDCluster_3p	ExonIDCluster_3p	SubexonIDCluster_3p	S_exonID_3p	S_exon_CodingStart_3p	S_exon_CodingEnd_3p	n_total_uq	n_total_mm
bos_taurus	ENSBTAG00000019958	ENSBTAT00000031535/ENSBTAT00000072721	ENSBTAE00000216413	ENSBTAE00000216413_SE_1	1_0	89602107.0	89601806.0	8																		0.0	0.0
bos_taurus	ENSBTAG00000019958							8												ENSBTAT00000031535/ENSBTAT00000072721	ENSBTAE00000253590	ENSBTAE00000253590_SE_0	3_0	89595741.0	89595573.0	0.0	0.0
gorilla_gorilla	ENSGGOG00000027419	ENSGGOT00000025486	ENSGGOE00000238041	ENSGGOE00000238041_SE_0/ENSGGOE00000312846_SE_0	1_0	70477762.0	70478063.0	9	70478064.0	70479973.0	1.0	1.0	1.0	0.0	1.0	1.0	SRR649367	1	0							1.7495291186115485e-08	0.0
gorilla_gorilla	ENSGGOG00000027419	ENSGGOT00000053860	ENSGGOE00000312846	ENSGGOE00000238041_SE_0/ENSGGOE00000312846_SE_0	1_0	70477762.0	70478063.0	9	70478064.0	70479973.0	1.0	1.0	1.0	0.0	1.0	1.0	SRR649367	1	0							1.7495291186115485e-08	0.0
gorilla_gorilla	ENSGGOG00000027419	ENSGGOT00000025486	ENSGGOE00000238041	ENSGGOE00000238041_SE_0/ENSGGOE00000312846_SE_0	1_0	70477762.0	70478063.0	9	70478064.0	70486045.0	1.0	1.0	11.0	0.0	1.222222222222222	9.0	SRR306801,SRR306802,SRR306803,SRR306806,SRR306807,SRR306809,SRR649365,SRR649366,SRR649367	1,1,1,2,1,1,1,2,1	0,0,0,0,0,0,0,0,0	ENSGGOT00000025486	ENSGGOE00000186377	ENSGGOE00000186377_SE_1	3_0	70486046.0	70486214.0	5.48852472761563e-07	0.0
gorilla_gorilla	ENSGGOG00000027419	ENSGGOT00000053860	ENSGGOE00000312846	ENSGGOE00000238041_SE_0/ENSGGOE00000312846_SE_0	1_0	70477762.0	70478063.0	9	70478064.0	70486045.0	1.0	1.0	11.0	0.0	1.222222222222222	9.0	SRR306801,SRR306802,SRR306803,SRR306806,SRR306807,SRR306809,SRR649365,SRR649366,SRR649367	1,1,1,2,1,1,1,2,1	0,0,0,0,0,0,0,0,0	ENSGGOT00000025486	ENSGGOE00000186377	ENSGGOE00000186377_SE_1	3_0	70486046.0	70486214.0	5.48852472761563e-07	0.0
gorilla_gorilla	ENSGGOG00000027419							9	70480130.0	70486045.0	1.0	1.0	1.0	0.0	1.0	1.0	SRR306810	1	0	ENSGGOT00000025486	ENSGGOE00000186377	ENSGGOE00000186377_SE_1	3_0	70486046.0	70486214.0	7.422814420954784e-08	0.0
gorilla_gorilla	ENSGGOG00000027419	ENSGGOT00000053860	ENSGGOE00000352591	ENSGGOE00000352591_SE_2	4_0	70512855.0	70512960.0	9																		0.0	0.0
gorilla_gorilla	ENSGGOG00000027419							9												ENSGGOT00000053860	ENSGGOE00000312846	ENSGGOE00000238041_SE_0/ENSGGOE00000312846_SE_0	1_0	70477762.0	70478063.0	0.0	0.0
gorilla_gorilla	ENSGGOG00000027419							9												ENSGGOT00000053860	ENSGGOE00000352591	ENSGGOE00000352591_SE_2	4_0	70512855.0	70512960.0	0.0	0.0
gorilla_gorilla									70480130.0	70483023.0	1.0	1.0	1.0	0.0	1.0	1.0	SRR649366	1	0							1.7495291186115485e-08	0.0
gorilla_gorilla									70484520.0	70486049.0	1.0	1.0	1.0	0.0	1.0	1.0	SRR306808	1	0							4.3995924569515276e-08	0.0
homo_sapiens	ENSG00000130045	ENST00000375855	ENSE00003641651	ENSE00003641651_SE_0	1_0	88535435.0	88535736.0	9	88535737.0	88537641.0	1.0	1.0	3.0	0.0	1.0	3.0	ERR030873,ERR030902,SRR649362	1,1,1	0,0,0							5.7757308994307464e-08	0.0
homo_sapiens	ENSG00000130045	ENST00000375855	ENSE00003641651	ENSE00003641651_SE_0	1_0	88535435.0	88535736.0	9	88535737.0	88540694.0	1.0	1.0	4.0	0.0	2.0	2.0	ERR030880,SRR943341	3,1	0,0							8.000302775276903e-08	0.0
homo_sapiens	ENSG00000130045	ENST00000375855	ENSE00003641651	ENSE00003641651_SE_0	1_0	88535435.0	88535736.0	9	88535737.0	88542474.0	1.0	1.0	1.0	0.0	1.0	1.0	SRR943359	1	0							4.47345589946391e-08	0.0
homo_sapiens	ENSG00000130045	ENST00000375855	ENSE00003641651	ENSE00003641651_SE_0	1_0	88535435.0	88535736.0	9	88535737.0	88543291.0	1.0	1.0	2.0	0.0	1.0	2.0	ERR030883,SRR943359	1,1	0,0							5.98929850103787e-08	0.0
homo_sapiens	ENSG00000130045	ENST00000375855	ENSE00003641651	ENSE00003641651_SE_0	1_0	88535435.0	88535736.0	9	88535737.0	88544378.0	1.0	1.0	43.0	0.0	1.8695652173913044	23.0	ERR030856,ERR030857,ERR030858,ERR030859,ERR030860,ERR030861,ERR030864,ERR030870,ERR030872,ERR030874,ERR030880,ERR030885,ERR030888,ERR030893,ERR030901,ERR030903,SRR1721293,SRR1721300,SRR306841,SRR306851,SRR306858,SRR649363,SRR943341	1,1,1,1,1,1,5,1,2,6,1,1,2,2,4,2,1,1,1,3,2,1,2	0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0							1.0755434850493458e-06	0.0
homo_sapiens	ENSG00000130045	ENST00000375855	ENSE00003641651	ENSE00003641651_SE_0	1_0	88535435.0	88535736.0	9	88535737.0	88575086.0	1.0	1.0	14.0	0.0	1.4	10.0	ERR030856,ERR030857,ERR030860,ERR030864,ERR030866,ERR030871,ERR030874,ERR030901,SRR306852,SRR306853	1,1,1,1,2,1,1,1,2,3	0,0,0,0,0,0,0,0,0,0							3.9975595439811847e-07	0.0
homo_sapiens	ENSG00000130045	ENST00000375855	ENSE00003641651	ENSE00003641651_SE_0	1_0	88535435.0	88535736.0	9	88535737.0	88583998.0	1.0	1.0	2.0	0.0	1.0	2.0	SRR1721307,SRR306839	1,1	0,0							1.4669067172532696e-07	0.0
